"LineId","Month","Date","Time","Level","Component","PID","Content","EventId","EventTemplate"
"3652","Jul","17","14:33:12","ns1","telnetd","10153","ttloop: peer died: EOF","E286","ttloop: peer died: EOF"
"3653","Jul","17","14:33:43","ns1","telnetd","10154","ttloop: peer died: EOF","E286","ttloop: peer died: EOF"
"3654","Jul","17","14:34:13","ns1","telnetd","10156","ttloop: peer died: EOF","E286","ttloop: peer died: EOF"
"3655","Jul","17","14:48:02","ns1","telnetd","10103","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3656","Jul","17","14:57:13","ns1","telnetd","10132","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3657","Jul","17","14:57:46","ns1","telnetd","10136","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3658","Jul","17","14:59:52","ns1","telnetd","10142","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3659","Jul","17","15:10:23","ns1","telnetd","10147","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3660","Jul","17","15:16:32","ns1","telnetd","10273","ttloop: peer died: EOF","E286","ttloop: peer died: EOF"
"3661","Jul","17","15:27:52","ns1","telnetd","10134","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3662","Jul","17","16:08:45","ns1","telnetd","10111","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3663","Jul","17","16:09:17","ns1","telnetd","10113","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3664","Jul","17","16:10:48","ns1","telnetd","10074","ttloop: read: Connection timed out","E166","ttloop: read: Connection timed out"
"3665","Jul","17","16:11:25","ns1","telnetd","10079","ttloop: read: Connection timed out","E166","ttloop: read: Connection timed out"
"3666","Jul","17","16:15:30","ns1","telnetd","10101","ttloop: read: Connection timed out","E166","ttloop: read: Connection timed out"
"3667","Jul","17","16:16:40","ns1","telnetd","10105","ttloop: read: Connection timed out","E166","ttloop: read: Connection timed out"
"3668","Jul","17","16:23:50","ns1","telnetd","10118","ttloop: read: Connection timed out","E166","ttloop: read: Connection timed out"
"3669","Jul","17","16:27:36","ns1","telnetd","10125","ttloop: read: Connection timed out","E166","ttloop: read: Connection timed out"
"3670","Jul","17","16:43:28","ns1","telnetd","10152","ttloop: read: Connection timed out","E166","ttloop: read: Connection timed out"
"3671","Jul","17","17:27:48","ns1","telnetd","10274","ttloop: read: Connection timed out","E166","ttloop: read: Connection timed out"
"3672","Jul","17","20:11:27","ns1","telnetd","10098","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3673","Jul","17","22:19:40","ns1","telnetd","10128","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3674","Jul","17","22:34:17","ns1","telnetd","10157","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3675","Jul","18","01:54:26","ns1","telnetd","10155","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3676","Jul","18","02:04:19","ns1","telnetd","10145","ttloop: read: Connection reset by peer","E235","ttloop: read: Connection reset by peer"
"3677","Jul","4","04:02:03","ns1","syslogd 1.4-0","","restart.","E0","restart."
"3678","Jul","4","04:02:03","ns1","syslogd 1.4-0","","restart.","E0","restart."
"3679","Jul","4","04:02:03","ns1","syslogd 1.4-0","","restart.","E0","restart."
"3680","Jul","4","04:02:03","ns1","syslogd 1.4-0","","restart.","E0","restart."
"3681","Jul","4","06:42:31","ns1","ftpd","13257","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3682","Jul","4","06:42:31","ns1","ftpd","13255","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3683","Jul","4","06:42:31","ns1","ftpd","13254","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3684","Jul","4","06:42:31","ns1","ftpd","13253","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3685","Jul","4","06:42:31","ns1","ftpd","13258","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3686","Jul","4","06:42:31","ns1","ftpd","13256","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3687","Jul","4","06:42:31","ns1","ftpd","13250","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3688","Jul","4","06:42:31","ns1","ftpd","13252","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3689","Jul","4","06:42:31","ns1","ftpd","13251","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3690","Jul","4","06:42:31","ns1","ftpd","13246","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3691","Jul","4","06:42:31","ns1","ftpd","13249","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3692","Jul","4","06:42:31","ns1","ftpd","13247","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3693","Jul","4","06:42:31","ns1","ftpd","13248","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3694","Jul","4","06:43:01","ns1","ftpd","13260","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3695","Jul","4","06:43:01","ns1","ftpd","13259","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3696","Jul","4","06:43:01","ns1","ftpd","13261","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3697","Jul","4","06:43:01","ns1","ftpd","13262","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3698","Jul","4","06:43:01","ns1","ftpd","13264","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3699","Jul","4","06:43:01","ns1","ftpd","13265","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3700","Jul","4","06:43:01","ns1","ftpd","13268","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3701","Jul","4","06:43:01","ns1","ftpd","13263","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3702","Jul","4","06:43:01","ns1","ftpd","13267","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3703","Jul","4","06:43:01","ns1","ftpd","13266","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3704","Jul","4","06:43:10","ns1","ftpd","13246","FTP session closed","E32","FTP session closed"
"3705","Jul","4","06:43:18","ns1","ftpd","13253","FTP session closed","E32","FTP session closed"
"3706","Jul","4","06:43:18","ns1","ftpd","13254","FTP session closed","E32","FTP session closed"
"3707","Jul","4","06:43:18","ns1","ftpd","13255","FTP session closed","E32","FTP session closed"
"3708","Jul","4","06:43:18","ns1","ftpd","13258","FTP session closed","E32","FTP session closed"
"3709","Jul","4","06:43:18","ns1","ftpd","13257","FTP session closed","E32","FTP session closed"
"3710","Jul","4","06:43:18","ns1","ftpd","13256","FTP session closed","E32","FTP session closed"
"3711","Jul","4","06:43:18","ns1","ftpd","13251","FTP session closed","E32","FTP session closed"
"3712","Jul","4","06:43:18","ns1","ftpd","13249","FTP session closed","E32","FTP session closed"
"3713","Jul","4","06:43:18","ns1","ftpd","13250","FTP session closed","E32","FTP session closed"
"3714","Jul","4","06:43:18","ns1","ftpd","13252","FTP session closed","E32","FTP session closed"
"3715","Jul","4","06:43:18","ns1","ftpd","13247","FTP session closed","E32","FTP session closed"
"3716","Jul","4","06:43:18","ns1","ftpd","13248","FTP session closed","E32","FTP session closed"
"3717","Jul","4","06:43:25","ns1","ftpd","13260","FTP session closed","E32","FTP session closed"
"3718","Jul","4","06:43:25","ns1","ftpd","13259","FTP session closed","E32","FTP session closed"
"3719","Jul","4","06:43:25","ns1","ftpd","13261","FTP session closed","E32","FTP session closed"
"3720","Jul","4","06:43:25","ns1","ftpd","13262","FTP session closed","E32","FTP session closed"
"3721","Jul","4","06:43:25","ns1","ftpd","13265","FTP session closed","E32","FTP session closed"
"3722","Jul","4","06:43:25","ns1","ftpd","13264","FTP session closed","E32","FTP session closed"
"3723","Jul","4","06:43:25","ns1","ftpd","13263","FTP session closed","E32","FTP session closed"
"3724","Jul","4","06:43:25","ns1","ftpd","13267","FTP session closed","E32","FTP session closed"
"3725","Jul","4","06:43:25","ns1","ftpd","13266","FTP session closed","E32","FTP session closed"
"3726","Jul","4","06:43:25","ns1","ftpd","13268","FTP session closed","E32","FTP session closed"
"3727","Jul","5","11:46:10","ns1","ftpd","26666","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3728","Jul","5","11:46:10","ns1","ftpd","26663","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3729","Jul","5","11:46:10","ns1","ftpd","26659","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3730","Jul","5","11:46:10","ns1","ftpd","26654","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3731","Jul","5","11:46:10","ns1","ftpd","26664","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3732","Jul","5","11:46:10","ns1","ftpd","26661","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3733","Jul","5","11:46:10","ns1","ftpd","26657","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3734","Jul","5","11:46:10","ns1","ftpd","26665","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3735","Jul","5","11:46:10","ns1","ftpd","26660","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3736","Jul","5","11:46:10","ns1","ftpd","26656","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3737","Jul","5","11:46:10","ns1","ftpd","26655","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3738","Jul","5","11:46:10","ns1","ftpd","26658","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3739","Jul","5","11:46:10","ns1","ftpd","26662","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3740","Jul","5","11:46:39","ns1","ftpd","26667","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3741","Jul","5","11:46:39","ns1","ftpd","26669","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3742","Jul","5","11:46:39","ns1","ftpd","26668","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3743","Jul","5","11:46:39","ns1","ftpd","26672","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3744","Jul","5","11:46:39","ns1","ftpd","26671","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3745","Jul","5","11:46:39","ns1","ftpd","26670","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3746","Jul","5","11:46:39","ns1","ftpd","26673","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3747","Jul","5","11:46:39","ns1","ftpd","26674","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3748","Jul","5","11:46:39","ns1","ftpd","26675","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3749","Jul","5","11:46:39","ns1","ftpd","26676","wu-ftpd - TLS settings: control allow, client_cert allow, data allow","E21","wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
"3750","Jul","5","11:46:49","ns1","ftpd","26663","FTP session closed","E32","FTP session closed"
